workerid,proliferate.condition,A_key,B_key,C1,C2,chosen_key,chosen_option,chosen_text,expected_key,expected_option,filler_type,group,item,item_feedback,item_list,list_assigned,raw_score,rt_ms,score_rel_expected,sentence,slide_number_in_experiment,slider_value,type,variant,catch_trials,list_assigned,subject_information.assess,subject_information.comments,subject_information.enjoyment,subject_information.experiment_about,subject_information.fairprice,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
181,list 1,C2,C1,He now follows a different weekly schedule.,He now follows a mix of strength and cardio exercises.,NEUTRAL,NEUTRAL,,C1,B,clear,Filler,F12,,,1,0,14182,0,Daniel changed his workout routine.,11,4,filler,,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C1,C2,They didn't have the green ones at the shop.,He bought some green ones too.,C1,A,They didn't have the green ones at the shop.,C2,B,,Adjective,47,,1,1,-1,11305,-1,Nick bought yellow candles for the cake.,12,3,critical,neutral,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C2,C1,Their backpacks were already packed by the door.,They gathered their things in the living room.,C2,A,They gathered their things in the living room.,C1,B,clear,Filler,F19,,,1,-2,13035,-2,The children finished their homework early.,13,2,filler,,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C1,C2,The office was already closed.,He also worked on it at the office for a bit.,C1,A,The office was already closed.,C2,B,,Adjunct,62,,1,1,-1,11336,-1,Gaurav worked on the presentation at home.,14,3,critical,neutral,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C1,C2,He spent the evening in the kitchen preparing the meal.,He prepared a simple meal using vegetables and pasta.,C2,B,He prepared a simple meal using vegetables and pasta.,C1,A,clear,Filler,F15,,,1,1,16683,-1,Tom cooked dinner for everyone.,15,5,filler,,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C2,C1,Someone had opened the back door.,The alarm system was recently installed.,C1,B,Someone had opened the back door.,C1,B,clear,Filler,F02,,,1,1,9537,1,The alarm went off unexpectedly.,16,5,filler,,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C1,C2,Passengers were already waiting on the platform.,Some people checked the departure board for updates.,NEUTRAL,NEUTRAL,,C1,A,clear,Filler,F16,,,1,0,15390,0,The train arrived later than expected.,17,4,filler,,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C2,C1,Her mum made the sandwiches.,She made some sandwiches as well.,C1,B,Her mum made the sandwiches.,C1,B,,Object,31,,1,1,1,56872,1,It was a cheese board that Julia made.,18,5,critical,cleft,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C1,C2,He carried it over his arm as he left the house.,It was a lightweight jacket he often carries in his bag.,C2,B,It was a lightweight jacket he often carries in his bag.,C1,A,clear,Filler,F14,,,1,1,12076,-1,Max brought a jacket with him.,19,5,filler,,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C1,C2,There were technical issues with the sound system.,The band practices every week.,C1,A,There were technical issues with the sound system.,C1,A,clear,Filler,F04,,,1,-3,10831,3,The concert started later than planned.,20,1,filler,,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C1,C2,There was a power outage in the area.,The shop sells clothing and shoes.,C1,A,There was a power outage in the area.,C1,A,clear,Filler,F05,,,1,-3,9982,3,The shop closed early that evening.,21,1,filler,,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C1,C2,The new space has a larger dining area.,The interior features modern decor and bright lighting.,NEUTRAL,NEUTRAL,,C1,A,clear,Filler,F18,,,1,0,13136,0,The restaurant opened a new location.,22,4,filler,,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C1,C2,She wanted to ask the teacher a question.,The classroom has large windows.,C1,A,She wanted to ask the teacher a question.,C1,A,clear,Filler,F06,,,1,-3,7997,3,Mia stayed after class.,23,1,filler,,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C2,C1,It had been shipped earlier than planned.,The delivery service operates every day.,C1,B,It had been shipped earlier than planned.,C1,B,clear,Filler,F10,,,1,3,7711,3,The package arrived in the morning.,24,7,filler,,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C2,C1,A large group had made a reservation.,The restaurant has a long menu.,C1,B,A large group had made a reservation.,C1,B,clear,Filler,F08,,,1,3,6574,3,The restaurant was fully booked.,25,7,filler,,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C2,C1,She couldn't be bothered to iron it though.,She also helped with ironing it.,C1,B,She couldn't be bothered to iron it though.,C2,A,,VP,17,,1,1,1,60567,-1,Marie helped with folding the laundry.,26,5,critical,neutral,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C1,C2,Sebastian’s oven had stopped working earlier that day.,Sebastian baked some too.,C2,B,Sebastian baked some too.,C1,A,,Subject,1,,1,1,2,27193,-2,It was Marie who baked cupcakes for the party.,27,6,critical,cleft,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C2,C1,The kitchen counter was still cluttered with ingredients.,He arranged more snacks in the kitchen.,C1,B,The kitchen counter was still cluttered with ingredients.,C1,B,,Adjunct,61,,1,1,3,8700,3,It was in the living room that Nick arranged snacks.,28,7,critical,cleft,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C2,C1,The main topics had already been covered.,The lecturer has taught there for years.,C1,B,The main topics had already been covered.,C1,B,clear,Filler,F09,,,1,3,7691,3,The lecture ended earlier than expected.,29,7,filler,,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C1,C2,The letter was for his grandma.,He also sent them a letter.,C1,A,The letter was for his grandma.,C2,B,,Object,32,,1,1,-2,11873,-2,Michael wrote a post card to his parents.,30,2,critical,neutral,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C1,C2,She settled in and looked out as the plane prepared for take-off.,The seat was next to the wing and close to the aisle.,C1,A,She settled in and looked out as the plane prepared for take-off.,C1,A,clear,Filler,F13,,,1,-2,18716,2,Sophie chose the window seat.,31,2,filler,,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C1,C2,His flatmate had cleaned it already.,He also cleaned it.,C1,A,His flatmate had cleaned it already.,C1,A,,VP,16,,1,1,-2,9786,2,It was decorating the flat that Zayn was engaged in.,32,2,critical,cleft,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C2,C1,The neighbour signed for it at the door.,It was later placed in the hallway by the entrance.,C1,B,The neighbour signed for it at the door.,C1,B,clear,Filler,F20,,,1,3,5774,3,The package was delivered to the neighbour.,33,7,filler,,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C2,C1,He left the house later than usual.,The bus route passes through the city centre.,C1,B,He left the house later than usual.,C1,B,clear,Filler,F03,,,1,3,5289,3,Alex missed the bus.,34,7,filler,,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
231,list 1,C1,C2,She set up her laptop at the kitchen table.,She logged into her email shortly after starting her day.,C1,A,She set up her laptop at the kitchen table.,C1,A,clear,Filler,F17,,,1,-3,12464,3,Laura decided to work from home.,5,1,filler,,[],1,Yes,no,1,programming ai to produce natural sentences and phrases,1,English,Chrome,Mac,956,1470,5.8209,
231,list 1,C1,C2,She spent some time comparing different models.,She spent some time browsing different brands and designs.,C2,B,She spent some time browsing different brands and designs.,C1,A,clear,Filler,F11,,,1,1,21931,-1,Lena bought a new laptop last week.,6,5,filler,,[],1,Yes,no,1,programming ai to produce natural sentences and phrases,1,English,Chrome,Mac,956,1470,5.8209,
231,list 1,C2,C1,The new space has a larger dining area.,The interior features modern decor and bright lighting.,C2,A,The interior features modern decor and bright lighting.,C1,B,clear,Filler,F18,,,1,-2,9054,-2,The restaurant opened a new location.,7,2,filler,,[],1,Yes,no,1,programming ai to produce natural sentences and phrases,1,English,Chrome,Mac,956,1470,5.8209,
231,list 1,C1,C2,The office was already closed.,He also worked on it at the office for a bit.,C1,A,The office was already closed.,C2,B,,Adjunct,62,,1,1,-2,12685,-2,Gaurav worked on the presentation at home.,8,2,critical,neutral,[],1,Yes,no,1,programming ai to produce natural sentences and phrases,1,English,Chrome,Mac,956,1470,5.8209,
231,list 1,C2,C1,They didn't have the green ones at the shop.,He bought some green ones too.,C1,B,They didn't have the green ones at the shop.,C2,A,,Adjective,47,,1,1,2,8945,-2,Nick bought yellow candles for the cake.,9,6,critical,neutral,[],1,Yes,no,1,programming ai to produce natural sentences and phrases,1,English,Chrome,Mac,956,1470,5.8209,
231,list 1,C1,C2,Someone had opened the back door.,The alarm system was recently installed.,C1,A,Someone had opened the back door.,C1,A,clear,Filler,F02,,,1,-2,7110,2,The alarm went off unexpectedly.,10,2,filler,,[],1,Yes,no,1,programming ai to produce natural sentences and phrases,1,English,Chrome,Mac,956,1470,5.8209,
231,list 1,C2,C1,He needed something to stay awake.,Coffee is served in many cafés.,C1,B,He needed something to stay awake.,C1,B,clear,Filler,F07,,,1,2,4752,2,Jonas ordered a coffee.,11,6,filler,,[],1,Yes,no,1,programming ai to produce natural sentences and phrases,1,English,Chrome,Mac,956,1470,5.8209,
231,list 1,C2,C1,The Italian wine was sold out.,He also brought Italian wine.,C1,B,The Italian wine was sold out.,C1,B,,Adjective,46,,1,1,2,6391,2,It was Austrian wine that Sebastian brought to the party.,12,6,critical,cleft,[],1,Yes,no,1,programming ai to produce natural sentences and phrases,1,English,Chrome,Mac,956,1470,5.8209,
231,list 1,C1,C2,Their backpacks were already packed by the door.,They gathered their things in the living room.,C2,B,They gathered their things in the living room.,C1,A,clear,Filler,F19,,,1,1,11870,-1,The children finished their homework early.,13,5,filler,,[],1,Yes,no,1,programming ai to produce natural sentences and phrases,1,English,Chrome,Mac,956,1470,5.8209,
231,list 1,C2,C1,She settled in and looked out as the plane prepared for take-off.,The seat was next to the wing and close to the aisle.,C2,A,The seat was next to the wing and close to the aisle.,C1,B,clear,Filler,F13,,,1,-1,11375,-1,Sophie chose the window seat.,14,3,filler,,[],1,Yes,no,1,programming ai to produce natural sentences and phrases,1,English,Chrome,Mac,956,1470,5.8209,
231,list 1,C1,C2,The main topics had already been covered.,The lecturer has taught there for years.,C1,A,The main topics had already been covered.,C1,A,clear,Filler,F09,,,1,-2,5659,2,The lecture ended earlier than expected.,15,2,filler,,[],1,Yes,no,1,programming ai to produce natural sentences and phrases,1,English,Chrome,Mac,956,1470,5.8209,
231,list 1,C1,C2,There were technical issues with the sound system.,The band practices every week.,C1,A,There were technical issues with the sound system.,C1,A,clear,Filler,F04,,,1,-3,5625,3,The concert started later than planned.,16,1,filler,,[],1,Yes,no,1,programming ai to produce natural sentences and phrases,1,English,Chrome,Mac,956,1470,5.8209,
231,list 1,C2,C1,Her mum made the sandwiches.,She made some sandwiches as well.,C1,B,Her mum made the sandwiches.,C1,B,,Object,31,,1,1,2,9391,2,It was a cheese board that Julia made.,17,6,critical,cleft,[],1,Yes,no,1,programming ai to produce natural sentences and phrases,1,English,Chrome,Mac,956,1470,5.8209,
231,list 1,C2,C1,He carried it over his arm as he left the house.,It was a lightweight jacket he often carries in his bag.,C2,A,It was a lightweight jacket he often carries in his bag.,C1,B,clear,Filler,F14,,,1,-2,9638,-2,Max brought a jacket with him.,18,2,filler,,[],1,Yes,no,1,programming ai to produce natural sentences and phrases,1,English,Chrome,Mac,956,1470,5.8209,
231,list 1,C2,C1,She couldn't be bothered to iron it though.,She also helped with ironing it.,C2,A,She also helped with ironing it.,C2,A,,VP,17,,1,1,-2,4965,2,Marie helped with folding the laundry.,19,2,critical,neutral,[],1,Yes,no,1,programming ai to produce natural sentences and phrases,1,English,Chrome,Mac,956,1470,5.8209,
231,list 1,C1,C2,A large group had made a reservation.,The restaurant has a long menu.,C1,A,A large group had made a reservation.,C1,A,clear,Filler,F08,,,1,-3,6256,3,The restaurant was fully booked.,20,1,filler,,[],1,Yes,no,1,programming ai to produce natural sentences and phrases,1,English,Chrome,Mac,956,1470,5.8209,
231,list 1,C1,C2,The letter was for his grandma.,He also sent them a letter.,C2,B,He also sent them a letter.,C2,B,,Object,32,,1,1,2,6274,2,Michael wrote a post card to his parents.,21,6,critical,neutral,[],1,Yes,no,1,programming ai to produce natural sentences and phrases,1,English,Chrome,Mac,956,1470,5.8209,
231,list 1,C1,C2,She wanted to ask the teacher a question.,The classroom has large windows.,C1,A,She wanted to ask the teacher a question.,C1,A,clear,Filler,F06,,,1,-3,6645,3,Mia stayed after class.,22,1,filler,,[],1,Yes,no,1,programming ai to produce natural sentences and phrases,1,English,Chrome,Mac,956,1470,5.8209,
231,list 1,C1,C2,He spent the evening in the kitchen preparing the meal.,He prepared a simple meal using vegetables and pasta.,C1,A,He spent the evening in the kitchen preparing the meal.,C1,A,clear,Filler,F15,,,1,-2,8277,2,Tom cooked dinner for everyone.,23,2,filler,,[],1,Yes,no,1,programming ai to produce natural sentences and phrases,1,English,Chrome,Mac,956,1470,5.8209,
231,list 1,C2,C1,It was raining heavily outside.,The children like eating pasta.,C1,B,It was raining heavily outside.,C1,B,clear,Filler,F01,,,1,3,6860,3,The children stayed inside all day.,24,7,filler,,[],1,Yes,no,1,programming ai to produce natural sentences and phrases,1,English,Chrome,Mac,956,1470,5.8209,
231,list 1,C1,C2,He now follows a different weekly schedule.,He now follows a mix of strength and cardio exercises.,C2,B,He now follows a mix of strength and cardio exercises.,C1,A,clear,Filler,F12,,,1,1,7767,-1,Daniel changed his workout routine.,25,5,filler,,[],1,Yes,no,1,programming ai to produce natural sentences and phrases,1,English,Chrome,Mac,956,1470,5.8209,
231,list 1,C2,C1,There was a power outage in the area.,The shop sells clothing and shoes.,C1,B,There was a power outage in the area.,C1,B,clear,Filler,F05,,,1,2,6023,2,The shop closed early that evening.,26,6,filler,,[],1,Yes,no,1,programming ai to produce natural sentences and phrases,1,English,Chrome,Mac,956,1470,5.8209,
